score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
3,5.061685553501336,93.68142670820598,25.982839957615134,20.0,31.11,17.787,0.6386274775058184,1.0895896223557153,2.015353592247435,32575.797149240196,196.19844580741332,0,0,2.1013302142486756,0.12619022762263957,0.974327143391066,RGG
4,6.64783416857746,31.465495561378614,16.775513043266702,20.0,32.991,17.168,0.8831653075991925,1.27719169972125,3.069643033022982,31.01342078755104,13.076035094975232,0,0,1.895680154697811,0.13330700360292236,0.9904124925327292,RGG
6,19.457620308921015,37.241128035805566,26.22974057258558,28.0,37.45,19.858,6.854734749922598,9.64849237053242,50.38928274723996,242.1799858317755,115.16557275571917,4,2,8.342917767094676,11.818038925724556,0.9349224927754046,RGG
5,28.462097494035966,21.005611126887523,18.590948260318488,28.0,109.127,32.635,20.687854930559634,15.924877513017861,73.91306860613612,175.85756407124447,88.01278468373906,4,2,12.555787560710886,11.529717843283478,0.9442430172036436,RGG
2,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,4.8080376692516635,7.076487051594803,27.89623204034995,581370.714236561,1126.0882633490278,36,6,5.701817531774452,10.417136450850528,0.9766954799079349,RGG
1,8.619202907496001,438.6166216621908,78.22752935858618,28.0,38.83,24.255,3.635841446019079,6.144642095083037,17.116605461415407,27543.029697955793,784.4800480286425,81,9,4.003763385622755,7.780605637531843,0.9686581902438532,RGG
3,12.914289585335325,104.8534324503186,41.709176230342955,28.0,38.112,21.437,5.734004472293843,8.27160263535417,29.40435870108309,802609.2525341316,1161.7057805157972,144,12,5.372503305095357,10.955622397921882,0.9873353153865668,RGG
4,10.848754855412862,173.22690964702963,52.61226873720148,28.0,43.402,23.508,4.586048986630534,7.2858999360700825,24.272504461399162,108401.18066184554,670.9072264426295,121,11,4.724093736851158,10.83638327031662,0.9781369234735624,RGG
6,28.7832258284482,15.92889775868412,17.320842567579792,28.0,88.121,31.248,18.304374444350564,16.279168582034554,79.35971281271914,3538530618675.7373,1881175.3415001885,16,4,9.548496705305858,13.442858354445697,0.8517474477997646,RGG
3,25.730929295863493,57.19305648190757,26.01765712740456,28.0,114.883,33.449,14.340526795698864,13.633045728623179,63.79816649319588,13628.5260522437,319.80114988174984,49,7,8.23028399767715,11.182226036104804,0.7879547062034303,RGG
2,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,6.047777951921647,8.542003446865408,26.648499571439636,582807.8727439402,1207.6181422675686,324,18,5.833529708519018,12.60878198976409,0.9766954799079349,RGG
1,8.619202907496001,438.6166216621908,78.22752935858618,28.0,38.83,24.255,4.23582400408047,6.9424997339082735,17.664402485045827,61723.502736534545,1014.4788974485814,144,12,3.849585206741643,8.194804429327531,0.9686581902438532,RGG
5,12.914289585335325,104.8534324503186,41.709176230342955,28.0,38.112,21.437,5.971321062739822,8.789783082317552,33.02216857716928,802784.3396394857,1177.9289242268048,121,11,6.211502992939701,13.505668846093275,0.9873353153865668,RGG
4,10.848754855412862,173.22690964702963,52.61226873720148,28.0,43.402,23.508,4.683950401498375,7.663297775503934,26.259822625843984,109655.10734358596,711.5619683675234,100,10,5.158691164647182,12.505088729039866,0.9781369234735624,RGG
3,18.030548962952526,15.081876094627807,14.080245803887106,24.0,37.21,18.98,5.333246653901991,4.618764620068891,13.372499987051706,152.50043554997364,30.191898563354375,4,2,3.746864239268297,0.8333333166381323,0.9709257781187831,RGG
1,22.039503218254445,88.70721784929987,23.036601652056582,24.0,112.634,32.195,0.35862097275681676,1.1064161208876084,23.94562062824017,163.2007815355859,27.14665559158863,0,0,6.159112847333557,0.8270734813475785,0.9362741423565584,RGG
2,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,2.4679207378002634,3.0409660850249294,6.815128619036831,1102.6705983181873,88.26211873110778,4,2,2.501499604195113,0.8781277571142752,0.990023985838683,RGG
5,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,1.5644063232965704,2.2473825471394306,4.835694719506854,385.3425079097554,68.5615833783633,4,2,2.0063711568037084,0.800575564501982,0.9825270262028463,RGG
4,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,1.4554518414787818,2.2493818619085593,3.7987769705976455,1251.6318047274603,113.49965389015068,4,2,1.2623506635366353,0.8314593023810111,0.9798569707280687,RGG
6,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,1.9848541804266606,2.7955243937848873,6.608481908701052,623.8291262930993,67.88882323717564,0,0,2.021827270577529,0.8936285318172204,0.9854094184793196,RGG
6,26.966132796729145,149.4053060280126,42.930162554489215,32.0,40.608,22.894,4.975854157144541,6.91154922026205,42.3104422962151,692.5719442664864,132.00982565473043,1,1,5.447741409693973,5.986332534046014,0.901298355749427,RGG
4,38.841006767732324,38.92165936539618,27.66087535038143,32.0,131.394,41.1,4.76280226153269,6.54040276277576,64.76957565031623,997.4962747987637,117.76589542617447,1,1,11.10653969264219,5.916823230140187,0.8942504596811359,RGG
1,16.025741909252865,444.71715542540034,79.1251111043656,32.0,43.421,26.283,3.7172352672171125,5.665524962928829,20.94143574684485,590087.4137262584,1185.0130665826841,25,5,3.997081310905887,3.9839572553315907,0.9721120094014111,RGG
2,14.046420868114906,286.09152819118515,72.66673862678783,32.0,43.773,26.407,3.4869933569532203,5.589571455884764,21.15570148556695,141165.91402446118,770.446250618636,25,5,1.9432495244799484,5.907361543067497,0.9844108015693629,RGG
